PLAYER,TEAM,CONFERENCE,POSITION,LEAGUE,GP,PPG,RPG,APG,SPG,BPG,TPG,3PMPG,3PAPG,FGMPG,FGAPG,WIN,LOSS
dallasmorant,Atlanta Breeze,Eastern Conference,GUARD,EBA,2,24.0,1.5,25.5,4.5,0.0,2.0,4.5,9.5,8.0,16.5,2,0
